Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Inventory_Coverage,Inventory_Status,Year,Month,Day,DayOfWeek,WeekOfYear,Quarter,IsWeekend,Rolling_7,Rolling_14,Rolling_30,Lag_1,Lag_7,Lag_14,Lag_30,Inventory_Gap,Competitor_Price_Difference,Promotion_Flag
2022-12-18,S005,P0004,Electronics,South,409,230,126,242.45,96.97,5,Sunny,1,96.19,Summer,7.175438596491228,Healthy,2022,12,18,6,50,4,1,57.0,87.78571428571429,91.16666666666667,52.0,26.0,288.0,77.0,352.0,0.7800000000000011,0
2022-12-19,S005,P0004,Groceries,West,92,41,105,37.19,55.9,20,Cloudy,1,52.62,Summer,1.0679933665008292,Low Stock,2022,12,19,0,51,4,0,86.14285714285714,83.64285714285714,96.26666666666667,230.0,115.0,161.0,130.0,5.857142857142861,3.280000000000001,0
2022-12-20,S005,P0004,Toys,North,458,417,80,432.4,56.1,0,Rainy,1,56.71,Spring,6.0604914933837435,Healthy,2022,12,20,1,51,4,0,75.57142857142857,75.07142857142857,93.3,41.0,9.0,4.0,69.0,382.42857142857144,-0.6099999999999994,0
2022-12-21,S005,P0004,Groceries,East,125,116,35,119.6,70.04,15,Cloudy,1,66.58,Autumn,0.9338313767342582,Low Stock,2022,12,21,2,51,4,0,133.85714285714286,104.57142857142857,104.9,417.0,28.0,331.0,177.0,-8.857142857142861,3.460000000000008,0
2022-12-22,S005,P0004,Groceries,East,176,11,58,2.51,98.47,10,Snowy,0,96.82,Autumn,1.2019512195121953,Low Stock,2022,12,22,3,51,4,0,146.42857142857142,89.21428571428571,102.86666666666666,116.0,13.0,18.0,23.0,29.571428571428584,1.6500000000000057,0
2022-12-23,S005,P0004,Toys,West,258,129,147,124.67,95.15,5,Rainy,1,97.94,Winter,1.7653958944281525,Low Stock,2022,12,23,4,51,4,0,146.14285714285714,88.71428571428571,102.46666666666667,11.0,156.0,19.0,3.0,111.85714285714286,-2.789999999999992,0
2022-12-24,S005,P0004,Electronics,West,53,33,197,40.6,54.55,20,Rainy,1,54.78,Winter,0.37248995983935745,Low Stock,2022,12,24,5,51,4,1,142.28571428571428,96.57142857142857,106.66666666666667,129.0,52.0,9.0,19.0,-89.28571428571428,-0.23000000000000398,0
2022-12-25,S005,P0004,Electronics,South,440,184,102,198.16,74.25,20,Snowy,1,71.0,Winter,3.1525076765609006,Healthy,2022,12,25,6,51,4,1,139.57142857142858,98.28571428571429,107.13333333333334,33.0,230.0,26.0,83.0,300.42857142857144,3.25,0
2022-12-26,S005,P0004,Furniture,South,208,84,148,102.22,77.07,0,Rainy,0,76.12,Spring,1.5639097744360901,Low Stock,2022,12,26,0,52,4,0,133.0,109.57142857142857,110.5,184.0,41.0,115.0,171.0,75.0,0.9499999999999886,0
2022-12-27,S005,P0004,Clothing,East,468,403,74,420.03,52.71,15,Rainy,0,52.22,Autumn,3.3634496919917867,Healthy,2022,12,27,1,52,4,0,139.14285714285714,107.35714285714286,107.6,84.0,417.0,9.0,202.0,328.8571428571429,0.490000000000002,0
2022-12-28,S005,P0004,Clothing,West,420,28,64,30.37,89.86,10,Rainy,0,85.77,Autumn,3.0625,Healthy,2022,12,28,2,52,4,0,137.14285714285714,135.5,114.3,403.0,116.0,28.0,182.0,282.8571428571429,4.090000000000003,0
2022-12-29,S005,P0004,Groceries,West,122,8,149,21.64,90.64,10,Cloudy,1,88.75,Autumn,0.9793577981651377,Low Stock,2022,12,29,3,52,4,0,124.57142857142857,135.5,109.16666666666667,28.0,11.0,13.0,114.0,-2.5714285714285694,1.8900000000000006,0
2022-12-30,S005,P0004,Groceries,South,66,31,35,38.89,27.95,20,Cloudy,0,28.23,Summer,0.5316455696202532,Low Stock,2022,12,30,4,52,4,0,124.14285714285714,135.14285714285714,105.63333333333334,8.0,129.0,156.0,108.0,-58.14285714285714,-0.28000000000000114,0
2022-12-31,S005,P0004,Groceries,West,200,74,184,86.95,20.59,5,Cloudy,1,21.19,Autumn,1.8158236057068742,Low Stock,2022,12,31,5,52,4,1,110.14285714285714,126.21428571428571,103.06666666666666,31.0,33.0,52.0,72.0,89.85714285714286,-0.6000000000000014,0
2023-01-01,S005,P0004,Furniture,South,400,320,75,325.23,80.88,20,Sunny,1,85.28,Winter,3.4482758620689653,Healthy,2023,1,1,6,52,1,1,116.0,127.78571428571429,103.13333333333334,74.0,184.0,230.0,23.0,284.0,-4.400000000000006,0
2023-01-02,S005,P0004,Furniture,West,304,226,141,244.69,40.46,20,Snowy,1,43.56,Autumn,2.2447257383966246,Low Stock,2023,1,2,0,1,1,0,135.42857142857142,134.21428571428572,113.03333333333333,320.0,84.0,41.0,53.0,168.57142857142858,-3.1000000000000014,0
2023-01-03,S005,P0004,Toys,South,195,89,21,83.7,59.18,5,Sunny,0,54.19,Winter,1.2522935779816513,Low Stock,2023,1,3,1,1,1,0,155.71428571428572,147.42857142857142,118.8,226.0,403.0,417.0,288.0,39.28571428571428,4.990000000000002,0
2023-01-04,S005,P0004,Clothing,North,234,220,127,222.15,31.05,10,Sunny,0,31.99,Spring,2.1108247422680413,Low Stock,2023,1,4,2,1,1,0,110.85714285714286,124.0,112.16666666666667,89.0,28.0,116.0,161.0,123.14285714285714,-0.9399999999999977,0
2023-01-05,S005,P0004,Electronics,East,98,89,179,87.77,49.3,20,Sunny,0,47.53,Winter,0.7086776859504132,Low Stock,2023,1,5,3,1,1,0,138.28571428571428,131.42857142857142,114.13333333333334,220.0,8.0,11.0,4.0,-40.28571428571428,1.769999999999996,0
2023-01-06,S005,P0004,Toys,East,257,135,63,146.99,24.95,0,Rainy,1,21.35,Autumn,1.7149666348903718,Low Stock,2023,1,6,4,1,1,0,149.85714285714286,137.0,116.96666666666667,89.0,31.0,129.0,331.0,107.14285714285714,3.599999999999998,0
2023-01-08,S005,P0004,Groceries,East,336,94,188,96.04,81.39,20,Snowy,1,77.84,Winter,2.0398959236773635,Low Stock,2023,1,8,6,1,1,1,164.71428571428572,137.42857142857142,110.43333333333334,135.0,74.0,33.0,18.0,171.28571428571428,3.549999999999997,0
2023-01-09,S005,P0004,Toys,East,307,207,196,215.74,45.23,10,Sunny,1,41.98,Summer,1.8320545609548167,Low Stock,2023,1,9,0,2,1,0,167.57142857142858,141.78571428571428,112.96666666666667,94.0,320.0,184.0,19.0,139.42857142857142,3.25,0
2023-01-10,S005,P0004,Electronics,West,51,1,188,1.23,53.18,10,Snowy,0,53.45,Winter,0.3367924528301887,Low Stock,2023,1,10,1,2,1,0,151.42857142857142,143.42857142857142,119.23333333333333,207.0,226.0,84.0,9.0,-100.42857142857142,-0.2700000000000031,0
2023-01-11,S005,P0004,Toys,North,105,28,30,29.52,26.2,0,Cloudy,1,26.97,Spring,0.8802395209580838,Low Stock,2023,1,11,2,2,1,0,119.28571428571429,137.5,118.96666666666667,1.0,89.0,403.0,26.0,-14.285714285714292,-0.7699999999999996,0
2023-01-12,S005,P0004,Toys,West,195,178,182,169.84,94.37,10,Snowy,0,93.5,Winter,1.7635658914728682,Low Stock,2023,1,12,3,2,1,0,110.57142857142857,110.71428571428571,119.03333333333333,28.0,220.0,28.0,115.0,84.42857142857143,0.8700000000000045,0
2023-01-13,S005,P0004,Electronics,East,412,96,122,100.09,66.56,15,Snowy,1,67.76,Winter,3.939890710382514,Healthy,2023,1,13,4,2,1,0,104.57142857142857,121.42857142857143,121.13333333333334,178.0,89.0,8.0,9.0,307.42857142857144,-1.2000000000000028,0
2023-01-14,S005,P0004,Furniture,East,496,478,82,477.87,69.91,15,Rainy,0,65.3,Autumn,4.698240866035182,Healthy,2023,1,14,5,2,1,1,105.57142857142857,127.71428571428571,124.03333333333333,96.0,135.0,31.0,28.0,390.42857142857144,4.609999999999999,0
2023-01-15,S005,P0004,Furniture,North,111,106,44,105.05,89.21,0,Rainy,1,89.0,Spring,0.7181146025878004,Low Stock,2023,1,15,6,2,1,1,154.57142857142858,159.64285714285714,139.03333333333333,478.0,94.0,74.0,13.0,-43.571428571428584,0.20999999999999375,0
2023-01-16,S005,P0004,Furniture,East,466,64,129,83.53,97.73,10,Rainy,1,99.44,Winter,2.9817184643510055,Low Stock,2023,1,16,0,3,1,0,156.28571428571428,161.92857142857142,142.13333333333333,106.0,207.0,320.0,156.0,309.7142857142857,-1.7099999999999937,0
2023-01-17,S005,P0004,Electronics,North,401,371,32,384.42,25.08,10,Snowy,0,20.61,Winter,2.9516298633017874,Low Stock,2023,1,17,1,3,1,0,135.85714285714286,143.64285714285714,139.06666666666666,64.0,1.0,226.0,52.0,265.1428571428571,4.469999999999999,0
2023-01-18,S005,P0004,Clothing,East,154,126,81,120.74,82.67,0,Sunny,0,85.7,Summer,0.8160484481453444,Low Stock,2023,1,18,2,3,1,0,188.71428571428572,154.0,149.7,371.0,28.0,89.0,230.0,-34.71428571428572,-3.030000000000001,0
2023-01-19,S005,P0004,Toys,North,496,173,57,166.95,28.25,0,Rainy,1,29.8,Summer,2.4467935165609584,Low Stock,2023,1,19,3,3,1,0,202.71428571428572,156.64285714285714,146.23333333333332,126.0,178.0,220.0,41.0,293.2857142857143,-1.5500000000000007,0
2023-01-20,S005,P0004,Clothing,North,189,2,162,1.67,57.76,15,Rainy,1,56.55,Winter,0.9356435643564357,Low Stock,2023,1,20,4,3,1,0,202.0,153.28571428571428,150.63333333333333,173.0,96.0,89.0,417.0,-13.0,1.2100000000000009,0
2023-01-21,S005,P0004,Furniture,North,371,229,74,243.99,68.33,15,Cloudy,1,67.56,Winter,1.9674242424242423,Low Stock,2023,1,21,5,3,1,1,188.57142857142858,147.07142857142858,136.8,2.0,478.0,135.0,116.0,182.42857142857142,0.769999999999996,0
2023-01-22,S005,P0004,Toys,South,110,75,198,72.67,69.96,5,Sunny,1,66.2,Spring,0.7189542483660131,Low Stock,2023,1,22,6,3,1,1,153.0,153.78571428571428,140.56666666666666,229.0,106.0,94.0,11.0,-43.0,3.759999999999991,0
2023-01-23,S005,P0004,Electronics,South,424,305,115,296.1,60.51,15,Snowy,0,63.49,Summer,2.8538461538461535,Low Stock,2023,1,23,0,4,1,0,148.57142857142858,152.42857142857142,142.7,75.0,64.0,207.0,129.0,275.42857142857144,-2.980000000000004,0
2023-01-24,S005,P0004,Toys,East,172,151,100,143.59,46.47,20,Sunny,0,48.89,Spring,0.9398907103825137,Low Stock,2023,1,24,1,4,1,0,183.0,159.42857142857142,148.56666666666666,305.0,371.0,1.0,33.0,-11.0,-2.4200000000000017,0
2023-01-25,S005,P0004,Clothing,South,288,8,22,6.11,38.8,5,Cloudy,1,39.87,Autumn,1.90009425070688,Low Stock,2023,1,25,2,4,1,0,151.57142857142858,170.14285714285714,152.5,151.0,126.0,28.0,184.0,136.42857142857142,-1.0700000000000003,0
2023-01-27,S005,P0004,Furniture,North,281,97,186,116.27,23.85,20,Snowy,1,25.99,Summer,2.0858960763520678,Low Stock,2023,1,27,4,4,1,0,134.71428571428572,168.71428571428572,146.63333333333333,8.0,173.0,178.0,84.0,146.28571428571428,-2.139999999999997,0
2023-01-28,S005,P0004,Electronics,North,495,404,163,423.28,28.94,0,Sunny,1,28.42,Autumn,3.996539792387543,Healthy,2023,1,28,5,4,1,1,123.85714285714286,162.92857142857142,147.06666666666666,97.0,2.0,96.0,403.0,371.1428571428571,0.5199999999999996,0
2023-01-29,S005,P0004,Clothing,South,56,48,100,54.51,10.65,5,Cloudy,1,7.71,Summer,0.30890464933018125,Low Stock,2023,1,29,6,4,1,1,181.28571428571428,184.92857142857142,147.1,404.0,229.0,478.0,28.0,-125.28571428571428,2.9400000000000004,0
2023-01-30,S005,P0004,Groceries,East,240,236,154,227.12,72.87,10,Rainy,0,74.33,Winter,1.5441176470588236,Low Stock,2023,1,30,0,5,1,0,155.42857142857142,154.21428571428572,147.76666666666668,48.0,75.0,106.0,8.0,84.57142857142858,-1.4599999999999937,0
2023-01-31,S005,P0004,Furniture,North,286,103,53,96.27,22.95,5,Snowy,1,20.71,Spring,1.602882305844676,Low Stock,2023,1,31,1,5,1,0,178.42857142857142,163.5,155.36666666666667,236.0,305.0,64.0,31.0,107.57142857142858,2.2399999999999984,0
2023-02-01,S005,P0004,Furniture,East,92,85,156,84.27,44.79,15,Sunny,0,44.04,Spring,0.6150907354345749,Low Stock,2023,2,1,2,5,1,0,149.57142857142858,166.28571428571428,157.76666666666668,103.0,151.0,371.0,74.0,-57.571428571428584,0.75,0
2023-02-02,S005,P0004,Toys,South,483,252,27,265.55,85.26,0,Snowy,1,87.8,Winter,3.446483180428135,Healthy,2023,2,2,3,5,1,0,140.14285714285714,145.85714285714286,158.13333333333333,85.0,8.0,126.0,320.0,342.8571428571429,-2.539999999999992,0
2023-02-03,S005,P0004,Toys,East,142,83,195,99.59,81.07,10,Rainy,1,84.25,Summer,0.8114285714285714,Low Stock,2023,2,3,4,5,1,0,175.0,154.85714285714286,155.86666666666667,252.0,97.0,173.0,226.0,-33.0,-3.180000000000007,0
2023-02-04,S005,P0004,Groceries,North,339,269,49,284.8,81.1,5,Snowy,0,79.53,Autumn,1.9595375722543353,Low Stock,2023,2,4,5,5,1,1,173.0,148.42857142857142,151.1,83.0,404.0,2.0,89.0,166.0,1.5699999999999932,0
2023-02-05,S005,P0004,Clothing,West,95,80,74,73.41,34.04,15,Snowy,1,33.43,Autumn,0.6180297397769516,Low Stock,2023,2,5,6,5,1,1,153.71428571428572,167.5,157.1,269.0,48.0,229.0,220.0,-58.71428571428572,0.6099999999999994,0
2023-02-06,S005,P0004,Toys,West,157,31,160,37.25,43.92,0,Cloudy,0,44.69,Spring,0.9918772563176895,Low Stock,2023,2,6,0,6,1,0,158.28571428571428,156.85714285714286,152.43333333333334,80.0,236.0,75.0,89.0,-1.2857142857142776,-0.769999999999996,0
2023-02-07,S005,P0004,Clothing,East,340,117,122,113.45,32.76,20,Snowy,1,30.4,Winter,2.635658914728682,Low Stock,2023,2,7,1,6,1,0,129.0,153.71428571428572,150.5,31.0,103.0,305.0,135.0,211.0,2.3599999999999994,0
2023-02-08,S005,P0004,Clothing,East,69,40,53,57.31,69.84,0,Snowy,1,74.47,Spring,0.5267175572519084,Low Stock,2023,2,8,2,6,1,0,131.0,140.28571428571428,149.9,117.0,85.0,151.0,94.0,-62.0,-4.6299999999999955,0
2023-02-09,S005,P0004,Clothing,West,324,88,36,87.77,20.87,5,Snowy,1,22.2,Spring,2.6009174311926606,Low Stock,2023,2,9,3,6,1,0,124.57142857142857,132.35714285714286,148.1,40.0,252.0,8.0,207.0,199.42857142857144,-1.3299999999999983,0
2023-02-10,S005,P0004,Electronics,West,380,224,122,218.15,25.15,20,Rainy,1,29.35,Autumn,3.7570621468926557,Healthy,2023,2,10,4,6,1,0,101.14285714285714,138.07142857142858,144.13333333333333,88.0,83.0,97.0,1.0,278.8571428571429,-4.200000000000003,0
2023-02-11,S005,P0004,Groceries,North,321,75,123,66.88,14.34,5,Rainy,1,16.68,Autumn,2.6466431095406358,Low Stock,2023,2,11,5,6,1,1,121.28571428571429,147.14285714285714,151.56666666666666,224.0,269.0,404.0,28.0,199.71428571428572,-2.34,0
2023-02-12,S005,P0004,Toys,East,162,155,168,158.96,93.19,5,Rainy,1,96.45,Autumn,1.7312977099236642,Low Stock,2023,2,12,6,6,1,1,93.57142857142857,123.64285714285714,153.13333333333333,75.0,80.0,48.0,178.0,68.42857142857143,-3.260000000000005,0
2023-02-13,S005,P0004,Groceries,East,421,257,135,275.57,99.6,10,Cloudy,0,98.07,Spring,4.036986301369863,Healthy,2023,2,13,0,7,1,0,104.28571428571429,131.28571428571428,152.36666666666667,155.0,31.0,236.0,96.0,316.7142857142857,1.5300000000000011,0
2023-02-14,S005,P0004,Toys,East,166,157,160,160.2,82.73,5,Snowy,0,82.96,Winter,1.215481171548117,Low Stock,2023,2,14,1,7,1,0,136.57142857142858,132.78571428571428,157.73333333333332,257.0,117.0,103.0,478.0,29.428571428571416,-0.22999999999998977,0
2023-02-15,S005,P0004,Furniture,North,493,418,150,436.12,35.15,15,Snowy,1,34.3,Spring,3.464859437751004,Healthy,2023,2,15,2,7,1,0,142.28571428571428,136.64285714285714,147.03333333333333,157.0,40.0,85.0,106.0,350.7142857142857,0.8500000000000014,0
2023-02-16,S005,P0004,Furniture,East,418,103,170,122.92,48.48,10,Sunny,0,52.05,Autumn,2.129548762736536,Low Stock,2023,2,16,3,7,1,0,196.28571428571428,160.42857142857142,157.43333333333334,418.0,88.0,252.0,64.0,221.71428571428572,-3.5700000000000003,0
2023-02-17,S005,P0004,Clothing,East,404,210,149,227.89,97.33,15,Sunny,1,97.49,Winter,2.0359971202303817,Low Stock,2023,2,17,4,7,1,0,198.42857142857142,149.78571428571428,158.73333333333332,103.0,224.0,83.0,371.0,205.57142857142858,-0.1599999999999966,0
2023-02-18,S005,P0004,Toys,North,323,232,73,240.92,69.39,15,Cloudy,1,65.34,Summer,1.6443636363636365,Low Stock,2023,2,18,5,7,1,1,196.42857142857142,158.85714285714286,153.36666666666667,210.0,75.0,269.0,126.0,126.57142857142858,4.049999999999997,0
2023-02-19,S005,P0004,Furniture,South,218,22,118,27.79,83.96,5,Cloudy,1,82.09,Spring,0.9960835509138382,Low Stock,2023,2,19,6,7,1,1,218.85714285714286,156.21428571428572,156.9,232.0,155.0,80.0,173.0,-0.8571428571428612,1.8699999999999903,0
2023-02-20,S005,P0004,Toys,North,281,112,39,113.39,56.33,0,Sunny,1,61.28,Autumn,1.4060042887776982,Low Stock,2023,2,20,0,8,1,0,199.85714285714286,152.07142857142858,151.86666666666667,22.0,257.0,31.0,2.0,81.14285714285714,-4.950000000000003,0
2023-02-21,S005,P0004,Groceries,East,61,46,80,45.66,79.74,0,Cloudy,1,79.1,Autumn,0.3405103668261563,Low Stock,2023,2,21,1,8,1,0,179.14285714285714,157.85714285714286,155.53333333333333,112.0,157.0,117.0,229.0,-118.14285714285714,0.6400000000000006,0
2023-02-22,S005,P0004,Clothing,West,315,148,129,141.58,20.92,0,Cloudy,1,19.48,Autumn,1.9291338582677167,Low Stock,2023,2,22,2,8,1,0,163.28571428571428,152.78571428571428,149.43333333333334,46.0,418.0,40.0,75.0,151.71428571428572,1.4400000000000013,0
2023-02-23,S005,P0004,Electronics,West,179,134,108,138.0,77.46,10,Snowy,1,81.52,Winter,1.4352806414662085,Low Stock,2023,2,23,3,8,1,0,124.71428571428571,160.5,151.86666666666667,148.0,103.0,88.0,305.0,54.28571428571429,-4.060000000000002,0
2023-02-24,S005,P0004,Furniture,East,238,58,113,73.16,92.05,5,Cloudy,1,92.46,Summer,1.842920353982301,Low Stock,2023,2,24,4,8,1,0,129.14285714285714,163.78571428571428,146.16666666666666,134.0,210.0,224.0,151.0,108.85714285714286,-0.4099999999999966,0
2023-02-25,S005,P0004,Clothing,East,315,55,100,57.18,94.65,10,Cloudy,1,99.13,Spring,2.93218085106383,Low Stock,2023,2,25,5,8,1,1,107.42857142857143,151.92857142857142,143.06666666666666,58.0,232.0,75.0,8.0,207.57142857142856,-4.47999999999999,0
2023-02-26,S005,P0004,Electronics,South,72,42,54,51.72,10.68,15,Sunny,1,15.23,Winter,0.8765217391304349,Low Stock,2023,2,26,6,8,1,1,82.14285714285714,150.5,144.63333333333333,55.0,22.0,155.0,97.0,-10.142857142857139,-4.550000000000001,0
2023-02-27,S005,P0004,Clothing,West,433,184,184,182.4,45.3,10,Sunny,1,50.15,Winter,5.094117647058823,Healthy,2023,2,27,0,9,1,0,85.0,142.42857142857142,142.8,42.0,112.0,257.0,404.0,348.0,-4.850000000000001,0
2023-02-28,S005,P0004,Toys,West,228,94,86,92.1,83.26,15,Sunny,1,87.61,Summer,2.3928035982008993,Low Stock,2023,2,28,1,9,1,0,95.28571428571429,137.21428571428572,135.46666666666667,184.0,46.0,157.0,48.0,132.71428571428572,-4.349999999999994,0
2023-03-01,S005,P0004,Furniture,North,431,126,179,129.39,14.23,0,Snowy,0,9.91,Winter,4.21958041958042,Healthy,2023,3,1,2,9,1,0,102.14285714285714,132.71428571428572,137.0,94.0,148.0,418.0,236.0,328.8571428571429,4.32,0
2023-03-02,S005,P0004,Electronics,North,224,157,159,159.07,20.15,0,Snowy,1,15.48,Winter,2.2626262626262625,Low Stock,2023,3,2,3,9,1,0,99.0,111.85714285714286,133.33333333333334,126.0,134.0,103.0,103.0,125.0,4.669999999999998,0
2023-03-03,S005,P0004,Furniture,South,229,53,102,62.91,65.8,15,Snowy,0,64.17,Winter,2.238826815642458,Low Stock,2023,3,3,4,9,1,0,102.28571428571429,115.71428571428571,135.13333333333333,157.0,58.0,210.0,85.0,126.71428571428571,1.6299999999999955,0
2023-03-04,S005,P0004,Groceries,South,347,154,83,145.32,34.4,0,Rainy,1,32.7,Autumn,3.4163150492264416,Healthy,2023,3,4,5,9,1,1,101.57142857142857,104.5,134.06666666666666,53.0,55.0,232.0,252.0,245.42857142857144,1.6999999999999957,0
2023-03-05,S005,P0004,Electronics,South,157,106,193,114.13,76.91,15,Rainy,1,71.98,Summer,1.3567901234567903,Low Stock,2023,3,5,6,9,1,1,115.71428571428571,98.92857142857143,130.8,154.0,42.0,22.0,83.0,41.28571428571429,4.929999999999993,0
2023-03-06,S005,P0004,Toys,South,247,138,78,157.63,12.68,0,Sunny,0,8.08,Autumn,1.9782608695652173,Low Stock,2023,3,6,0,10,1,0,124.85714285714286,104.92857142857143,131.56666666666666,106.0,184.0,112.0,269.0,122.14285714285714,4.6,0
2023-03-07,S005,P0004,Groceries,South,103,35,52,51.15,89.97,5,Cloudy,1,90.66,Spring,0.8707729468599034,Low Stock,2023,3,7,1,10,1,0,118.28571428571429,106.78571428571429,127.2,138.0,94.0,46.0,80.0,-15.285714285714292,-0.6899999999999977,0
2023-03-08,S005,P0004,Groceries,South,398,82,75,75.56,98.46,0,Cloudy,1,94.71,Winter,3.622886866059818,Healthy,2023,3,8,2,10,1,0,109.85714285714286,106.0,125.7,35.0,126.0,148.0,31.0,288.1428571428571,3.75,0
2023-03-09,S005,P0004,Furniture,North,194,110,190,106.24,56.32,15,Rainy,1,57.82,Summer,1.8731034482758622,Low Stock,2023,3,9,3,10,1,0,103.57142857142857,101.28571428571429,127.4,82.0,157.0,134.0,117.0,90.42857142857143,-1.5,0
2023-03-10,S005,P0004,Electronics,East,467,218,159,210.01,60.08,0,Snowy,1,60.6,Spring,4.821533923303835,Healthy,2023,3,10,4,10,1,0,96.85714285714286,99.57142857142857,127.16666666666667,110.0,53.0,58.0,40.0,370.1428571428571,-0.5200000000000031,0
2023-03-11,S005,P0004,Toys,South,68,36,136,40.26,10.12,0,Rainy,1,5.99,Autumn,0.564650059311981,Low Stock,2023,3,11,5,10,1,1,120.42857142857143,111.0,133.1,218.0,154.0,55.0,88.0,-52.42857142857143,4.129999999999999,0
2023-03-12,S005,P0004,Groceries,North,407,275,60,292.83,39.32,0,Sunny,1,37.92,Winter,3.9296551724137934,Healthy,2023,3,12,6,10,1,1,103.57142857142857,109.64285714285714,131.36666666666667,36.0,106.0,42.0,224.0,303.42857142857144,1.3999999999999986,0
2023-03-13,S005,P0004,Furniture,East,274,30,189,22.66,57.35,0,Sunny,1,54.27,Winter,2.145413870246085,Low Stock,2023,3,13,0,11,1,0,127.71428571428571,126.28571428571429,133.06666666666666,275.0,138.0,184.0,75.0,146.28571428571428,3.0799999999999983,0
2023-03-14,S005,P0004,Toys,South,189,100,185,114.58,45.92,10,Cloudy,0,41.98,Summer,1.6832061068702289,Low Stock,2023,3,14,1,11,1,0,112.28571428571429,115.28571428571429,131.56666666666666,30.0,35.0,94.0,155.0,76.71428571428571,3.940000000000005,0
2023-03-15,S005,P0004,Furniture,South,390,60,80,79.48,88.0,10,Snowy,0,90.25,Spring,3.207990599294947,Healthy,2023,3,15,2,11,1,0,121.57142857142857,115.71428571428571,129.73333333333332,100.0,82.0,126.0,257.0,268.42857142857144,-2.25,0
2023-03-16,S005,P0004,Furniture,North,226,143,172,144.17,36.2,10,Snowy,0,35.29,Winter,1.9083232810615198,Low Stock,2023,3,16,3,11,1,0,118.42857142857143,111.0,123.16666666666667,60.0,110.0,157.0,157.0,107.57142857142857,0.9100000000000037,0
2023-03-17,S005,P0004,Clothing,West,484,263,68,260.59,63.6,20,Cloudy,1,67.59,Winter,3.9303944315545243,Healthy,2023,3,17,4,11,1,0,123.14285714285714,110.0,122.7,143.0,218.0,53.0,418.0,360.8571428571429,-3.990000000000002,0
2023-03-18,S005,P0004,Furniture,South,452,306,38,307.46,27.15,0,Snowy,1,27.92,Summer,3.488423373759647,Healthy,2023,3,18,5,11,1,1,129.57142857142858,125.0,117.53333333333333,263.0,36.0,154.0,103.0,322.42857142857144,-0.7700000000000031,0
2023-03-19,S005,P0004,Toys,South,448,68,196,86.89,56.3,5,Rainy,0,53.31,Autumn,2.6644010195412067,Low Stock,2023,3,19,6,11,1,1,168.14285714285714,135.85714285714286,124.3,306.0,275.0,106.0,210.0,279.8571428571429,2.989999999999995,0
2023-03-20,S005,P0004,Clothing,East,383,107,115,105.39,10.17,15,Cloudy,1,8.14,Summer,2.763917525773196,Low Stock,2023,3,20,0,12,1,0,138.57142857142858,133.14285714285714,119.56666666666666,68.0,30.0,138.0,232.0,244.42857142857142,2.0299999999999994,0
2023-03-21,S005,P0004,Groceries,East,338,138,184,134.69,41.99,0,Rainy,1,41.99,Spring,2.259789875835721,Low Stock,2023,3,21,1,12,1,0,149.57142857142858,130.92857142857142,115.4,107.0,100.0,35.0,22.0,188.42857142857142,0.0,0
2023-03-22,S005,P0004,Clothing,North,262,95,167,95.25,76.5,5,Rainy,1,78.03,Winter,1.6903225806451614,Low Stock,2023,3,22,2,12,1,0,155.0,138.28571428571428,119.26666666666667,138.0,60.0,82.0,112.0,107.0,-1.5300000000000011,0
2023-03-23,S005,P0004,Groceries,South,281,110,130,122.22,82.44,5,Snowy,0,82.64,Winter,1.75625,Low Stock,2023,3,23,3,12,1,0,160.0,139.21428571428572,118.7,95.0,143.0,110.0,46.0,121.0,-0.20000000000000284,0
2023-03-24,S005,P0004,Clothing,East,187,17,22,11.2,49.07,20,Cloudy,1,51.98,Winter,1.204231830726771,Low Stock,2023,3,24,4,12,1,0,155.28571428571428,139.21428571428572,120.83333333333333,110.0,263.0,218.0,148.0,31.714285714285722,-2.9099999999999966,0
2023-03-25,S005,P0004,Furniture,East,50,44,84,42.9,87.36,5,Sunny,1,87.4,Winter,0.4161712247324614,Low Stock,2023,3,25,5,12,1,1,120.14285714285714,124.85714285714286,116.46666666666667,17.0,306.0,36.0,134.0,-70.14285714285714,-0.04000000000000625,0
2023-03-26,S005,P0004,Groceries,South,143,50,46,43.71,12.26,5,Cloudy,0,8.66,Winter,1.7288428324697755,Low Stock,2023,3,26,6,12,1,1,82.71428571428571,125.42857142857143,113.46666666666667,44.0,68.0,275.0,58.0,60.28571428571429,3.5999999999999996,0
2023-03-27,S005,P0004,Toys,West,161,33,73,41.84,57.73,10,Cloudy,1,54.62,Autumn,2.0089126559714794,Low Stock,2023,3,27,0,13,1,0,80.14285714285714,109.35714285714286,113.2,50.0,107.0,30.0,55.0,80.85714285714286,3.1099999999999994,0
2023-03-28,S005,P0004,Toys,South,462,192,41,207.93,31.97,15,Cloudy,0,27.79,Autumn,6.640657084188912,Healthy,2023,3,28,1,13,1,0,69.57142857142857,109.57142857142857,112.46666666666667,33.0,138.0,100.0,42.0,392.42857142857144,4.18,0
2023-03-29,S005,P0004,Electronics,South,92,40,94,55.38,24.73,15,Rainy,1,22.4,Spring,1.1903881700554528,Low Stock,2023,3,29,2,13,1,0,77.28571428571429,116.14285714285714,117.46666666666667,192.0,95.0,60.0,184.0,14.714285714285708,2.330000000000002,0
